,datetime,channel,store_code,bill_size,source
8051479,2021-01-13 14:16:07,Dinein,D424,10909.0,Store
8051526,2021-01-13 14:32:00,Pickup,D424,246364.0,Store
8051718,2021-01-13 15:27:29,Dinein,D424,278182.0,Store
8051778,2021-01-13 15:39:00,Pickup,D424,108182.0,Store
8051903,2021-01-13 16:01:00,Pickup,D424,228182.0,Store
8051962,2021-01-13 16:09:04,Dinein,D424,335455.0,Store
8052026,2021-01-13 16:19:35,Dinein,D424,208182.0,Store
8052078,2021-01-13 16:27:00,Delivery,D424,124545.0,AGG-FOODY
8052085,2021-01-13 16:28:00,Pickup,D424,161818.0,Store
8052239,2021-01-13 16:45:10,Dinein,D424,206364.0,Store
8052270,2021-01-13 16:48:30,Dinein,D424,117273.0,Store
8052276,2021-01-13 16:49:00,Pickup,D424,153636.0,CallCenter
8052421,2021-01-13 17:05:00,Delivery,D424,137273.0,AGG-FOODY
8052444,2021-01-13 17:06:12,Dinein,D424,90000.0,Store
8052468,2021-01-13 17:09:50,Dinein,D424,158182.0,Store
8052755,2021-01-13 17:35:00,Pickup,D424,108182.0,Store
8052772,2021-01-13 17:37:00,Pickup,D424,190000.0,Store
8052780,2021-01-13 17:38:00,Pickup,D424,71818.0,Store
8052810,2021-01-13 17:40:18,Dinein,D424,287273.0,Store
8052897,2021-01-13 17:46:51,Dinein,D424,299091.0,Store
8053046,2021-01-13 17:58:00,Pickup,D424,335455.0,Store
8053073,2021-01-13 18:00:00,Pickup,D424,134545.0,Store
8053091,2021-01-13 18:01:00,Delivery,D424,173636.0,AGG-FOODY
8053093,2021-01-13 18:01:00,Delivery,D424,270909.0,CallCenter
8053335,2021-01-13 18:20:32,Dinein,D424,199091.0,Store
8053448,2021-01-13 18:29:00,Pickup,D424,246364.0,Store
8053493,2021-01-13 18:32:00,Pickup,D424,300909.0,Store
8053505,2021-01-13 18:32:50,Dinein,D424,71818.0,Store
8053597,2021-01-13 18:39:19,Dinein,D424,361818.0,Store
8053642,2021-01-13 18:43:00,Pickup,D424,108182.0,AGG-GRAB
8053994,2021-01-13 19:07:00,Pickup,D424,228182.0,Store
8054314,2021-01-13 19:32:00,Delivery,D424,374545.0,Store
8054444,2021-01-13 19:41:59,Dinein,D424,143636.0,Store
8054481,2021-01-13 19:44:15,Dinein,D424,333636.0,Store
8054527,2021-01-13 19:48:23,Dinein,D424,408182.0,Store
8054626,2021-01-13 19:56:24,Dinein,D424,299091.0,Store
8054699,2021-01-13 20:04:00,Pickup,D424,180909.0,Store
8054886,2021-01-13 20:23:00,Pickup,D424,155455.0,Store
8054987,2021-01-13 20:37:00,Delivery,D424,301818.0,WEBISTE
8055168,2021-01-13 21:07:30,Dinein,D424,10909.0,Store
8055286,2021-01-13 21:40:00,Pickup,D424,108182.0,AGG-GRAB
8055515,2021-01-14 10:39:57,Dinein,D424,433636.0,Store
8055608,2021-01-14 11:02:56,Dinein,D424,299091.0,Store
8055863,2021-01-14 11:43:00,Pickup,D424,107273.0,Store
8055880,2021-01-14 11:45:00,Pickup,D424,867273.0,AGG-GRAB
8055906,2021-01-14 11:48:00,Delivery,D424,283636.0,CallCenter
8055916,2021-01-14 11:49:08,Dinein,D424,607273.0,Store
8056004,2021-01-14 12:02:00,Pickup,D424,369091.0,CallCenter
8056156,2021-01-14 12:19:24,Dinein,D424,190000.0,Store
8056360,2021-01-14 12:52:00,Pickup,D424,108182.0,AGG-GRAB
8056385,2021-01-14 12:58:00,Delivery,D424,210000.0,AGG-FOODY
8056431,2021-01-14 13:09:00,Pickup,D424,71818.0,Store
8056486,2021-01-14 13:24:00,Pickup,D424,71818.0,Store
8056499,2021-01-14 13:27:00,Pickup,D424,208182.0,Store
8057003,2021-01-14 15:36:00,Pickup,D424,228182.0,Store
8057012,2021-01-14 15:38:00,Pickup,D424,337273.0,Store
8057020,2021-01-14 15:39:00,Pickup,D424,252727.0,AGG-GRAB
8057040,2021-01-14 15:43:00,Pickup,D424,99091.0,Store
8057074,2021-01-14 15:50:00,Pickup,D424,190000.0,AGG-GRAB
8057104,2021-01-14 15:55:00,Pickup,D424,35455.0,Store
8057165,2021-01-14 16:05:00,Pickup,D424,352727.0,Store
8057222,2021-01-14 16:14:00,Pickup,D424,337273.0,Store
8057409,2021-01-14 16:40:00,Delivery,D424,560909.0,AGG-FOODY
8057450,2021-01-14 16:44:00,Pickup,D424,326364.0,Store
8057475,2021-01-14 16:46:00,Pickup,D424,71818.0,CallCenter
8057504,2021-01-14 16:49:00,Pickup,D424,180909.0,Store
8057650,2021-01-14 17:05:00,Delivery,D424,210000.0,AGG-FOODY
8057734,2021-01-14 17:11:20,Dinein,D424,225455.0,Store
8057804,2021-01-14 17:18:39,Dinein,D424,10909.0,Store
8057887,2021-01-14 17:27:44,Dinein,D424,225455.0,Store
8058016,2021-01-14 17:37:37,Dinein,D424,125455.0,Store
8058161,2021-01-14 17:49:53,Dinein,D424,470909.0,Store
8058201,2021-01-14 17:52:55,Dinein,D424,190000.0,Store
8058281,2021-01-14 17:58:00,Pickup,D424,709091.0,Store
8058386,2021-01-14 18:07:17,Dinein,D424,70909.0,Store
8058470,2021-01-14 18:13:00,Pickup,D424,310000.0,CallCenter
8058491,2021-01-14 18:15:00,Delivery,D424,472727.0,WEBISTE
8058525,2021-01-14 18:18:00,Pickup,D424,180909.0,Store
8058697,2021-01-14 18:29:00,Pickup,D424,310000.0,Store
8058845,2021-01-14 18:38:00,Pickup,D424,299091.0,Store
8058892,2021-01-14 18:42:00,Pickup,D424,443636.0,Store
8058947,2021-01-14 18:45:06,Dinein,D424,530909.0,Store
8059184,2021-01-14 19:03:07,Dinein,D424,389091.0,Store
8059245,2021-01-14 19:07:52,Dinein,D424,226364.0,Store
8059525,2021-01-14 19:27:44,Dinein,D424,10909.0,Store
8059530,2021-01-14 19:28:00,Delivery,D424,128182.0,AGG-FOODY
8059541,2021-01-14 19:28:14,Dinein,D424,341818.0,Store
8059816,2021-01-14 19:48:00,Pickup,D424,190000.0,Store
8059822,2021-01-14 19:48:51,Dinein,D424,279091.0,Store
8059866,2021-01-14 19:52:27,Dinein,D424,389091.0,Store
8059888,2021-01-14 19:54:22,Dinein,D424,71818.0,Store
8059980,2021-01-14 20:03:00,Pickup,D424,270000.0,AGG-GRAB
8060020,2021-01-14 20:06:45,Dinein,D424,18182.0,Store
8060205,2021-01-14 20:26:00,Pickup,D424,208182.0,Store
8060238,2021-01-14 20:29:08,Dinein,D424,251818.0,Store
8060352,2021-01-14 20:43:00,Delivery,D424,248182.0,CallCenter
8060407,2021-01-14 20:51:42,Dinein,D424,143636.0,Store
8060506,2021-01-14 21:15:00,Pickup,D424,71818.0,Store
8060740,2021-01-15 10:14:00,Pickup,D424,219091.0,Store
8060852,2021-01-15 10:40:00,Delivery,D424,320909.0,WEBISTE
8060930,2021-01-15 10:51:11,Dinein,D424,140000.0,Store
8060939,2021-01-15 10:52:00,Delivery,D424,248182.0,CallCenter
8060954,2021-01-15 10:54:00,Pickup,D424,354545.0,CallCenter
8061058,2021-01-15 11:07:09,Dinein,D424,296364.0,Store
8061090,2021-01-15 11:11:45,Dinein,D424,260909.0,Store
8061325,2021-01-15 11:35:55,Dinein,D424,487273.0,Store
8061378,2021-01-15 11:40:00,Delivery,D424,320909.0,CallCenter
8061450,2021-01-15 11:46:00,Pickup,D424,180909.0,Store
8061530,2021-01-15 11:51:36,Dinein,D424,18182.0,Store
8061558,2021-01-15 11:55:00,Delivery,D424,119091.0,AGG-FOODY
8061736,2021-01-15 12:08:00,Delivery,D424,108182.0,CallCenter
8061920,2021-01-15 12:21:41,Dinein,D424,359091.0,Store
8062083,2021-01-15 12:38:00,Delivery,D424,210000.0,CallCenter
8062471,2021-01-15 13:34:00,Delivery,D424,283636.0,WEBISTE
8062570,2021-01-15 13:57:00,Pickup,D424,108182.0,Store
8062581,2021-01-15 14:00:00,Pickup,D424,674545.0,Store
8062676,2021-01-15 14:24:00,Pickup,D424,326364.0,Store
8062700,2021-01-15 14:30:00,Pickup,D424,300909.0,Store
8062745,2021-01-15 14:43:00,Pickup,D424,190000.0,Store
8062875,2021-01-15 15:11:00,Delivery,D424,320909.0,CallCenter
8062908,2021-01-15 15:17:00,Pickup,D424,246364.0,Store
8063111,2021-01-15 15:49:00,Pickup,D424,246364.0,Store
8063216,2021-01-15 16:02:00,Pickup,D424,108182.0,Store
8063243,2021-01-15 16:05:00,Pickup,D424,108182.0,Store
8063391,2021-01-15 16:22:10,Dinein,D424,331818.0,Store
8063449,2021-01-15 16:28:00,Pickup,D424,290909.0,Store
8063604,2021-01-15 16:42:55,Dinein,D424,760909.0,Store
8063622,2021-01-15 16:43:45,Dinein,D424,622727.0,Store
8063934,2021-01-15 17:09:00,Pickup,D424,99091.0,Store
8064278,2021-01-15 17:31:31,Dinein,D424,735455.0,Store
8064354,2021-01-15 17:37:00,Delivery,D424,375455.0,Store
8064364,2021-01-15 17:37:00,Delivery,D424,119091.0,AGG-FOODY
8064433,2021-01-15 17:41:00,Pickup,D424,281818.0,CallCenter
8064454,2021-01-15 17:42:00,Pickup,D424,300909.0,Store
8064547,2021-01-15 17:48:00,Pickup,D424,143636.0,Store
8064575,2021-01-15 17:49:19,Dinein,D424,206364.0,Store
8064626,2021-01-15 17:52:30,Dinein,D424,126364.0,Store
8064898,2021-01-15 18:07:00,Pickup,D424,219091.0,Store
8065116,2021-01-15 18:18:53,Dinein,D424,21818.0,Store
8065642,2021-01-15 18:49:00,Delivery,D424,200000.0,AGG-FOODY
8065736,2021-01-15 18:54:00,Delivery,D424,200000.0,AGG-FOODY
8065861,2021-01-15 19:01:00,Pickup,D424,400909.0,Store
8065895,2021-01-15 19:02:54,Dinein,D424,343636.0,Store
8066553,2021-01-15 19:38:15,Dinein,D424,450000.0,Store
8066735,2021-01-15 19:50:19,Dinein,D424,461818.0,Store
8066845,2021-01-15 19:57:37,Dinein,D424,208182.0,Store
8067189,2021-01-15 20:22:53,Dinein,D424,35455.0,Store
8067217,2021-01-15 20:24:26,Dinein,D424,406364.0,Store
8067241,2021-01-15 20:27:00,Delivery,D424,558182.0,AGG-FOODY
8067373,2021-01-15 20:40:00,Pickup,D424,219091.0,Store
8067381,2021-01-15 20:41:00,Pickup,D424,108182.0,Store
8067722,2021-01-15 21:40:00,Pickup,D424,108182.0,AGG-GRAB
8067810,2021-01-16 09:38:00,Delivery,D424,239091.0,Store
8067822,2021-01-16 09:43:00,Delivery,D424,325455.0,WEBISTE
8067961,2021-01-16 10:13:00,Pickup,D424,228182.0,Store
8068061,2021-01-16 10:23:00,Pickup,D424,219091.0,Store
8068068,2021-01-16 10:24:00,Pickup,D424,190000.0,Store
8068117,2021-01-16 10:29:00,Delivery,D424,282727.0,CallCenter
8068234,2021-01-16 10:39:00,Pickup,D424,300909.0,Store
8068265,2021-01-16 10:41:03,Dinein,D424,43636.0,Store
8068332,2021-01-16 10:47:00,Delivery,D424,239091.0,CallCenter
8069096,2021-01-16 11:31:00,Delivery,D424,161500.0,CallCenter
8069182,2021-01-16 11:35:34,Dinein,D424,359091.0,Store
8069185,2021-01-16 11:36:00,Delivery,D424,271818.0,CallCenter
8069301,2021-01-16 11:40:00,Pickup,D424,228182.0,Store
8069344,2021-01-16 11:42:15,Dinein,D424,287273.0,Store
8069424,2021-01-16 11:46:00,Pickup,D424,170909.0,Store
8069454,2021-01-16 11:47:00,Delivery,D424,373636.0,WEBISTE
8069495,2021-01-16 11:49:00,Pickup,D424,108182.0,Store
8069559,2021-01-16 11:52:00,Delivery,D424,283636.0,CallCenter
8069649,2021-01-16 11:55:00,Pickup,D424,190000.0,Store
8070094,2021-01-16 12:14:40,Dinein,D424,370909.0,Store
8070178,2021-01-16 12:18:00,Pickup,D424,300909.0,Store
8070271,2021-01-16 12:22:00,Delivery,D424,420000.0,CallCenter
8070314,2021-01-16 12:24:00,Delivery,D424,128182.0,AGG-FOODY
8070376,2021-01-16 12:27:00,Delivery,D424,210000.0,WEBISTE
8070634,2021-01-16 12:39:59,Dinein,D424,414545.0,Store
8070669,2021-01-16 12:42:00,Delivery,D424,234545.0,CallCenter
8070842,2021-01-16 12:51:00,Pickup,D424,180909.0,Store
8070882,2021-01-16 12:53:35,Dinein,D424,299091.0,Store
8071176,2021-01-16 13:14:31,Dinein,D424,544545.0,Store
8071259,2021-01-16 13:19:53,Dinein,D424,544545.0,Store
8071409,2021-01-16 13:36:52,Dinein,D424,53636.0,Store
8071422,2021-01-16 13:38:00,Pickup,D424,246364.0,Store
8071531,2021-01-16 13:49:00,Pickup,D424,300909.0,Store
8071579,2021-01-16 13:55:00,Pickup,D424,271818.0,AGG-GRAB
8071616,2021-01-16 13:58:00,Pickup,D424,180909.0,AGG-GRAB
8071636,2021-01-16 14:00:30,Dinein,D424,10909.0,Store
8071788,2021-01-16 14:23:00,Pickup,D424,190000.0,Store
8071981,2021-01-16 14:52:00,Delivery,D424,640000.0,CallCenter
8072086,2021-01-16 15:06:00,Delivery,D424,239091.0,CallCenter
8072112,2021-01-16 15:09:00,Pickup,D424,108182.0,Store
8072164,2021-01-16 15:16:00,Pickup,D424,300909.0,CallCenter
8072264,2021-01-16 15:27:00,Pickup,D424,117273.0,Store
8072352,2021-01-16 15:39:00,Pickup,D424,153636.0,AGG-GRAB
8072444,2021-01-16 15:49:00,Pickup,D424,246364.0,Store
8072492,2021-01-16 15:54:00,Pickup,D424,228182.0,Store
8072809,2021-01-16 16:21:00,Pickup,D424,226364.0,Store
8072856,2021-01-16 16:25:00,Delivery,D424,292727.0,CallCenter
8072867,2021-01-16 16:26:00,Pickup,D424,354545.0,Store
8072885,2021-01-16 16:28:00,Pickup,D424,125455.0,Store
8073011,2021-01-16 16:37:00,Pickup,D424,400909.0,Store
8073034,2021-01-16 16:39:00,Delivery,D424,200909.0,CallCenter
8073074,2021-01-16 16:41:00,Pickup,D424,108182.0,AGG-GRAB
8073237,2021-01-16 16:51:28,Dinein,D424,225455.0,Store
8073338,2021-01-16 16:59:00,Pickup,D424,219091.0,Store
8073569,2021-01-16 17:13:00,Delivery,D424,547273.0,CHATBOT
8073677,2021-01-16 17:18:43,Dinein,D424,598182.0,Store
8073997,2021-01-16 17:33:44,Dinein,D424,108182.0,Store
8074052,2021-01-16 17:36:22,Dinein,D424,31818.0,Store
8074173,2021-01-16 17:42:04,Dinein,D424,53636.0,Store
8074176,2021-01-16 17:42:38,Dinein,D424,830000.0,Store
8074273,2021-01-16 17:46:01,Dinein,D424,35455.0,Store
8074334,2021-01-16 17:48:00,Delivery,D424,210000.0,AGG-FOODY
8074749,2021-01-16 18:06:00,Pickup,D424,108182.0,Store
8075028,2021-01-16 18:15:42,Dinein,D424,299091.0,Store
8075195,2021-01-16 18:21:35,Dinein,D424,287273.0,Store
8075487,2021-01-16 18:34:00,Pickup,D424,271818.0,Store
8075533,2021-01-16 18:36:00,Delivery,D424,353636.0,AGG-FOODY
8075849,2021-01-16 18:48:00,Pickup,D424,334545.0,Store
8075887,2021-01-16 18:49:32,Dinein,D424,189091.0,Store
8076032,2021-01-16 18:55:00,Delivery,D424,320909.0,Store
8076081,2021-01-16 18:56:18,Dinein,D424,135455.0,Store
8076226,2021-01-16 19:02:00,Pickup,D424,246364.0,Store
8076284,2021-01-16 19:04:19,Dinein,D424,143636.0,Store
8076534,2021-01-16 19:15:16,Dinein,D424,225455.0,Store
8076692,2021-01-16 19:22:09,Dinein,D424,241818.0,Store
8076739,2021-01-16 19:24:59,Dinein,D424,317273.0,Store
8076820,2021-01-16 19:28:04,Dinein,D424,251818.0,Store
8076874,2021-01-16 19:30:30,Dinein,D424,299091.0,Store
8076913,2021-01-16 19:32:25,Dinein,D424,299091.0,Store
8076987,2021-01-16 19:36:00,Pickup,D424,108182.0,Store
8077210,2021-01-16 19:47:54,Dinein,D424,243636.0,Store
8077357,2021-01-16 19:55:00,Pickup,D424,264545.0,Store
8077397,2021-01-16 19:57:50,Dinein,D424,450000.0,Store
8077401,2021-01-16 19:58:00,Pickup,D424,108182.0,CallCenter
8077462,2021-01-16 20:01:54,Dinein,D424,317273.0,Store
8077512,2021-01-16 20:04:14,Dinein,D424,140000.0,Store
8077678,2021-01-16 20:15:00,Pickup,D424,180000.0,Store
8077698,2021-01-16 20:16:00,Pickup,D424,71818.0,Store
8077812,2021-01-16 20:24:00,Pickup,D424,300909.0,Store
8077849,2021-01-16 20:26:05,Dinein,D424,299091.0,Store
8077968,2021-01-16 20:38:00,Pickup,D424,228182.0,Store
8078038,2021-01-16 20:44:00,Pickup,D424,71818.0,Store
8078058,2021-01-16 20:46:17,Dinein,D424,10909.0,Store
8078086,2021-01-16 20:49:00,Pickup,D424,190000.0,CallCenter
8078272,2021-01-16 21:18:00,Pickup,D424,117273.0,AGG-GRAB
8078294,2021-01-16 21:22:00,Pickup,D424,170909.0,AGG-GRAB
8078303,2021-01-16 21:24:00,Pickup,D424,433636.0,AGG-GRAB
8078351,2021-01-16 21:36:00,Delivery,D424,272727.0,AGG-FOODY
8078397,2021-01-17 08:55:00,Pickup,D424,271818.0,WEBISTE
8078461,2021-01-17 09:38:00,Pickup,D424,1145455.0,Store
8078496,2021-01-17 09:48:00,Pickup,D424,300909.0,Store
8078581,2021-01-17 10:04:00,Pickup,D424,262727.0,Store
8078819,2021-01-17 10:27:00,Delivery,D424,320909.0,CallCenter
8078827,2021-01-17 10:27:00,Delivery,D424,290909.0,AGG-FOODY
8078873,2021-01-17 10:30:00,Pickup,D424,228182.0,Store
8079135,2021-01-17 10:48:00,Pickup,D424,161818.0,Store
8079185,2021-01-17 10:51:04,Dinein,D424,179091.0,Store
8079202,2021-01-17 10:52:00,Pickup,D424,161818.0,AGG-GRAB
8079238,2021-01-17 10:54:56,Dinein,D424,317273.0,Store
8079341,2021-01-17 10:59:43,Dinein,D424,71818.0,Store
8079478,2021-01-17 11:06:47,Dinein,D424,544545.0,Store
8079586,2021-01-17 11:11:01,Dinein,D424,71818.0,Store
8079917,2021-01-17 11:26:00,Delivery,D424,640000.0,WEBISTE
8080040,2021-01-17 11:31:00,Delivery,D424,284545.0,WEBISTE
8080210,2021-01-17 11:37:00,Delivery,D424,128182.0,AGG-FOODY
8080281,2021-01-17 11:39:00,Delivery,D424,460000.0,WEBISTE
8080648,2021-01-17 11:53:00,Delivery,D424,381818.0,AGG-FOODY
8080745,2021-01-17 11:57:00,Pickup,D424,397273.0,Store
8080830,2021-01-17 12:00:59,Dinein,D424,610000.0,Store
8080936,2021-01-17 12:05:00,Pickup,D424,190000.0,Store
8080972,2021-01-17 12:06:00,Pickup,D424,219091.0,Store
8081137,2021-01-17 12:12:59,Dinein,D424,290000.0,Store
8081257,2021-01-17 12:18:00,Pickup,D424,100000.0,Store
8081612,2021-01-17 12:34:06,Dinein,D424,317273.0,Store
8081617,2021-01-17 12:34:28,Dinein,D424,90000.0,Store
8081673,2021-01-17 12:37:03,Dinein,D424,430909.0,Store
8081770,2021-01-17 12:42:00,Delivery,D424,337273.0,WEBISTE
8081793,2021-01-17 12:43:00,Delivery,D424,108182.0,WEBISTE
8081794,2021-01-17 12:43:00,Delivery,D424,382727.0,AGG-FOODY
8082081,2021-01-17 12:59:00,Delivery,D424,274545.0,Store
8082246,2021-01-17 13:09:34,Dinein,D424,90000.0,Store
8082360,2021-01-17 13:17:00,Pickup,D424,144545.0,AGG-GRAB
8082518,2021-01-17 13:29:27,Dinein,D424,143636.0,Store
8082635,2021-01-17 13:41:00,Pickup,D424,108182.0,AGG-GRAB
8082724,2021-01-17 13:50:00,Pickup,D424,108182.0,AGG-GRAB
8082757,2021-01-17 13:53:35,Dinein,D424,71818.0,Store
8082775,2021-01-17 13:55:04,Dinein,D424,262727.0,Store
8082875,2021-01-17 14:08:00,Pickup,D424,228182.0,Store
8082905,2021-01-17 14:11:00,Pickup,D424,144545.0,Store
8082942,2021-01-17 14:14:28,Dinein,D424,524545.0,Store
8083020,2021-01-17 14:24:00,Pickup,D424,228182.0,Store
8083088,2021-01-17 14:36:00,Pickup,D424,290909.0,Store
8083138,2021-01-17 14:41:55,Dinein,D424,307273.0,Store
8083188,2021-01-17 14:48:38,Dinein,D424,126364.0,Store
8083243,2021-01-17 14:54:26,Dinein,D424,317273.0,Store
8083440,2021-01-17 15:16:00,Delivery,D424,320909.0,WEBISTE
8083482,2021-01-17 15:20:00,Pickup,D424,180909.0,Store
8083508,2021-01-17 15:22:49,Dinein,D424,299091.0,Store
8083568,2021-01-17 15:29:00,Delivery,D424,99091.0,CallCenter
8083570,2021-01-17 15:30:00,Delivery,D424,239091.0,WEBISTE
8083574,2021-01-17 15:30:00,Delivery,D424,330000.0,Store
8083928,2021-01-17 16:00:00,Pickup,D424,300909.0,Store
8083950,2021-01-17 16:02:01,Dinein,D424,299091.0,Store
8083956,2021-01-17 16:03:00,Delivery,D424,320909.0,CallCenter
8084042,2021-01-17 16:11:00,Delivery,D424,320909.0,CallCenter
8084186,2021-01-17 16:20:11,Dinein,D424,408182.0,Store
8084477,2021-01-17 16:38:00,Pickup,D424,281818.0,Store
8084542,2021-01-17 16:42:21,Dinein,D424,199091.0,Store
8084621,2021-01-17 16:48:00,Pickup,D424,228182.0,Store
8084705,2021-01-17 16:52:12,Dinein,D424,32727.0,Store
8084817,2021-01-17 16:58:00,Pickup,D424,363636.0,Store
8085000,2021-01-17 17:07:00,Pickup,D424,326364.0,Store
8085098,2021-01-17 17:12:00,Pickup,D424,190000.0,Store
8085123,2021-01-17 17:14:00,Delivery,D424,117273.0,WEBISTE
8085251,2021-01-17 17:19:00,Delivery,D424,248182.0,CallCenter
8085458,2021-01-17 17:29:40,Dinein,D424,343636.0,Store
8085468,2021-01-17 17:30:00,Pickup,D424,263636.0,CallCenter
8085711,2021-01-17 17:39:05,Dinein,D424,307273.0,Store
8085785,2021-01-17 17:42:39,Dinein,D424,408182.0,Store
8085951,2021-01-17 17:49:00,Pickup,D424,228182.0,Store
8085974,2021-01-17 17:50:45,Dinein,D424,317273.0,Store
8085989,2021-01-17 17:51:00,Pickup,D424,108182.0,Store
8086098,2021-01-17 17:55:59,Dinein,D424,398182.0,Store
8086392,2021-01-17 18:05:10,Dinein,D424,70909.0,Store
8086427,2021-01-17 18:07:00,Pickup,D424,300909.0,Store
8086627,2021-01-17 18:13:59,Dinein,D424,280000.0,Store
8086797,2021-01-17 18:19:29,Dinein,D424,586364.0,Store
8086844,2021-01-17 18:21:00,Pickup,D424,336364.0,Store
8086938,2021-01-17 18:24:00,Pickup,D424,325455.0,AGG-GRAB
8087001,2021-01-17 18:25:48,Dinein,D424,288182.0,Store
8087091,2021-01-17 18:29:00,Delivery,D424,134545.0,Store
8087137,2021-01-17 18:31:00,Pickup,D424,108182.0,Store
8087301,2021-01-17 18:37:00,Pickup,D424,228182.0,Store
8087375,2021-01-17 18:39:35,Dinein,D424,228182.0,Store
8087468,2021-01-17 18:43:00,Delivery,D424,336364.0,AGG-FOODY
8087584,2021-01-17 18:47:00,Pickup,D424,261818.0,AGG-GRAB
8087605,2021-01-17 18:48:02,Dinein,D424,143636.0,Store
8087690,2021-01-17 18:51:51,Dinein,D424,71818.0,Store
8087852,2021-01-17 18:57:51,Dinein,D424,520000.0,Store
8088035,2021-01-17 19:05:39,Dinein,D424,669091.0,Store
8088161,2021-01-17 19:11:00,Pickup,D424,246364.0,Store
8088207,2021-01-17 19:13:00,Delivery,D424,301818.0,AGG-FOODY
8088213,2021-01-17 19:13:46,Dinein,D424,27273.0,Store
8088259,2021-01-17 19:15:40,Dinein,D424,27273.0,Store
8088287,2021-01-17 19:16:43,Dinein,D424,99091.0,Store
8088360,2021-01-17 19:20:02,Dinein,D424,90000.0,Store
8088616,2021-01-17 19:33:00,Pickup,D424,226364.0,Store
8088837,2021-01-17 19:45:00,Pickup,D424,99091.0,Store
8088906,2021-01-17 19:49:00,Pickup,D424,216364.0,Store
8088922,2021-01-17 19:50:51,Dinein,D424,234545.0,Store
8088967,2021-01-17 19:53:16,Dinein,D424,235455.0,Store
8089054,2021-01-17 19:58:00,Pickup,D424,117273.0,Store
8089305,2021-01-17 20:15:45,Dinein,D424,117273.0,Store
8089329,2021-01-17 20:17:16,Dinein,D424,228182.0,Store
8089376,2021-01-17 20:20:19,Dinein,D424,408182.0,Store
8089398,2021-01-17 20:23:00,Pickup,D424,117273.0,Store
8089450,2021-01-17 20:27:00,Pickup,D424,310000.0,CallCenter
8089470,2021-01-17 20:29:00,Pickup,D424,153636.0,Store
8089613,2021-01-17 20:44:00,Pickup,D424,246364.0,Store
8089795,2021-01-17 21:10:00,Pickup,D424,140000.0,AGG-GRAB
8089813,2021-01-17 21:11:00,Pickup,D424,343636.0,AGG-GRAB
8089820,2021-01-17 21:13:00,Pickup,D424,108182.0,AGG-GRAB
8089908,2021-01-17 21:41:00,Delivery,D424,283636.0,CallCenter
8090058,2021-01-18 10:36:00,Delivery,D424,239091.0,CallCenter
8090107,2021-01-18 10:48:00,Delivery,D424,737273.0,CallCenter
8090148,2021-01-18 11:00:43,Dinein,D424,371818.0,Store
8090194,2021-01-18 11:13:00,Pickup,D424,423636.0,AGG-GRAB
8090244,2021-01-18 11:23:00,Pickup,D424,219091.0,CallCenter
8090359,2021-01-18 11:43:00,Delivery,D424,309091.0,AGG-FOODY
8090391,2021-01-18 11:47:16,Dinein,D424,411818.0,Store
8090582,2021-01-18 12:14:00,Pickup,D424,161818.0,Store
8090693,2021-01-18 12:31:00,Delivery,D424,266364.0,WEBISTE
8090728,2021-01-18 12:40:00,Pickup,D424,108182.0,Store
8090772,2021-01-18 12:49:00,Pickup,D424,297273.0,AGG-GRAB
8091112,2021-01-18 14:35:00,Pickup,D424,208182.0,Store
8091254,2021-01-18 15:17:00,Pickup,D424,390000.0,CallCenter
8091308,2021-01-18 15:29:00,Delivery,D424,117273.0,Store
8091419,2021-01-18 15:55:00,Pickup,D424,300909.0,Store
8091448,2021-01-18 16:02:00,Delivery,D424,128182.0,AGG-FOODY
8091470,2021-01-18 16:06:00,Pickup,D424,246364.0,Store
8091565,2021-01-18 16:20:00,Delivery,D424,1214545.0,Store
8091586,2021-01-18 16:23:00,Pickup,D424,108182.0,Store
8091614,2021-01-18 16:27:00,Pickup,D424,99091.0,Store
8091948,2021-01-18 17:09:00,Pickup,D424,117273.0,Store
8091960,2021-01-18 17:11:00,Pickup,D424,208182.0,Store
8092039,2021-01-18 17:20:00,Delivery,D424,561818.0,AGG-FOODY
8092094,2021-01-18 17:25:19,Dinein,D424,251818.0,Store
8092146,2021-01-18 17:31:00,Pickup,D424,216364.0,Store
8092274,2021-01-18 17:43:00,Pickup,D424,108182.0,Store
8092295,2021-01-18 17:45:00,Delivery,D424,328182.0,CallCenter
8092350,2021-01-18 17:50:00,Pickup,D424,35455.0,Store
